FIPS,RUCC_2013,Description,IsMetro,RUCC_2013_Factor
48385,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
48387,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48389,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
48391,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48393,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
48395,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
48397,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
48399,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48401,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
48403,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
48405,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
48407,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
48409,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
48411,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
48413,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
48415,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
48417,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
48419,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
48421,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
48423,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
48425,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
48427,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",FALSE,Nonmetro Urban 20K+ Adj
48429,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
48431,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
48433,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
48435,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
48437,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48439,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
48441,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
48443,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
48445,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48447,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
48449,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
48451,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
48453,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
48455,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
48457,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48459,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
48461,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
48463,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48465,5,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",FALSE,Nonmetro Urban 20K+ NonAdj
48467,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48469,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
48471,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",FALSE,Nonmetro Urban 20K+ Adj
48473,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
48475,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48477,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48479,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
48481,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",FALSE,Nonmetro Urban 20K+ Adj
48483,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
48485,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
48487,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48489,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48491,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
48493,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
48495,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48497,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
48499,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48501,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
48503,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
48505,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
48507,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
49001,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
49003,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
49005,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
49007,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
49009,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
49011,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
49013,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
49015,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
49017,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
49019,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
49021,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",FALSE,Nonmetro Urban 20K+ Adj
49023,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
49025,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
49027,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
49029,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
49031,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
49033,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
49035,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
49037,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
49039,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
49041,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
49043,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",FALSE,Nonmetro Urban 20K+ Adj
49045,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
49047,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
49049,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
49051,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
49053,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
49055,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
49057,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
50001,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
50003,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
50005,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
50007,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
50009,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
50011,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
50013,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
50015,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
50017,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
50019,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
50021,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",FALSE,Nonmetro Urban 20K+ Adj
50023,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",FALSE,Nonmetro Urban 20K+ Adj
50025,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
50027,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
51001,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
51003,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
51005,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
51007,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51009,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
51011,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
51013,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51015,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
51017,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
51019,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
51021,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
51023,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
51025,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
51027,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
51029,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
51031,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
51033,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51035,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K NonAdj
51036,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51037,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
51041,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51043,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51045,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
51047,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51049,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
51051,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
51053,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51057,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
51059,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51061,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51063,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
51065,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
51067,2,"Metro - Counties in metro areas of 250,000 to 1 million population",TRUE,Metro 250K-1M
51069,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
51071,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
51073,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51075,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51077,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
51079,3,"Metro - Counties in metro areas of fewer than 250,000 population",TRUE,Metro <250K
51081,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
51083,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
51085,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51087,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51089,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",FALSE,Nonmetro Urban 20K+ Adj
51091,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
51093,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51095,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51097,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
51099,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",FALSE,Nonmetro Urban 2.5K-19.9K Adj
51101,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51103,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",FALSE,Nonmetro Rural NonAdj
51105,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
51107,1,Metro - Counties in metro areas of 1 million population or more,TRUE,Metro 1M+
51109,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",FALSE,Nonmetro Rural Adj
