FIPS,residual_R,fitted_R,residual_F,fitted_F
8077,-0.038797968040212995,0.6359755436365342,-0.02182585476135068,0.6190034303576719
8079,-0.07922613682994745,0.7319705582635587,-0.09696870594533612,0.7497131273789475
8081,-0.07105840381389253,0.4894275409056479,-0.0752366982600576,0.4936058353518129
8083,-0.0012178420380245026,0.6220382892201385,0.02236077567664649,0.5984596715054674
8085,-0.026451525067263754,0.5870821842292472,-0.02113748418372861,0.581768143345712
8087,-0.016878953471749943,0.5533227160685389,-0.00840234646588753,0.5448461090626765
8089,0.09683944880852458,0.5237316116788301,0.11498166778715985,0.5055893927001949
8091,0.02724171069112589,0.7473221928600917,0.035657326137850075,0.7389065774133675
8093,-0.025183946278922065,0.6672311800421398,-0.04680960445511334,0.6888568382183311
8095,-0.04569438706614433,0.4916252585058777,-0.043267219694274266,0.48919809113400764
8097,0.16470358228044335,0.7092450413289196,0.10658531052629329,0.7673633130830697
8099,0.048364852816988844,0.4681037767007196,0.05826377992874399,0.45820484958896446
8101,0.028264004838471753,0.6850625120231264,0.06663984638059801,0.6466866704810001
8103,-0.07505367933629595,0.46861027891315477,-0.08419438736437183,0.47775098694123064
8105,0.059131641856552564,0.577548421725385,0.08677662835330205,0.5499034352286355
8107,0.0892740788659079,0.7113889998409849,0.07299661736370532,0.7276664613431875
8109,0.22954995675912945,0.5263790061556407,0.17418874643689872,0.5817402164778714
8111,0.01860136938927719,0.7742898426281093,0.010450827035629922,0.7824403849817565
8113,0.05299643552166849,0.8276249920300918,0.037605760912159836,0.8430156666396004
8115,-0.019918678255724225,0.47999877114043055,-0.008989584395477226,0.4690696772801835
8117,0.12409193647883521,0.7146924693381781,0.12009434760063745,0.7186900582163759
8119,-0.09800889969410477,0.6632618316921617,-0.10056997829935434,0.6658229102974113
8121,-0.10116006159412598,0.4539970306938789,-0.08575678161553918,0.4385937507152921
8123,0.019588432300619418,0.6185827161335604,0.03642990924868712,0.6017412391854927
8125,-0.0922922863166981,0.4928744377443422,-0.06445246274828148,0.46503461417592556
10001,-0.01007578825770597,0.731674366296632,0.004246731023156437,0.7173518470157696
10003,0.01943419758478836,0.810142928913345,0.04395836856666742,0.785618757931466
10005,-0.03090567372260156,0.69658787112831555,-0.0029508553746979633,0.668633052780412
11001,-0.09787883938651204,1.0698199614185002,-0.04784719933133768,1.0197883213633259
12001,0.009975986600517909,0.7885625793107347,0.052779881789797346,0.7457586841214553
12003,-0.1240548919010391,0.5062098818740866,-0.06713981048661069,0.4492948004596581
12005,-0.1318024108800764,0.6602817180376036,-0.07624271389734037,0.6047220210548676
12007,-0.04120736487653677,0.525126940488642,7.859129135054891e-4,0.4831336626985997
12009,-0.06978262276112272,0.7153573534709763,-0.014575608150194062,0.6601503388600477
12011,-0.09654097290455282,0.9026673273107959,-0.013213725662737881,0.8193400800689811
12013,-0.007966730025339184,0.43980898631552673,0.0417699934748708,0.3900722628153167
12015,-0.04471625553963527,0.6496536927278127,0.04515073072396749,0.5597867064642099
12017,-0.06823844176335048,0.6095922159400897,0.03949367390890976,0.5018601002678295
12019,-0.11979836987248538,0.6783995891598228,-0.06486947625667584,0.6234706955440132
12021,-0.09142987991562081,0.7044220681032844,-0.07895538177376236,0.691947569961426
12023,-0.026109228798047453,0.5478210358886096,0.02164089239138222,0.50007091469918
12027,0.024711022975920004,0.5573273699368672,0.07493388664548735,0.5071045062672997
12029,-0.03590986329335131,0.445813120839324,0.046089927532309276,0.3638133300136634
12031,-0.07038823796839065,0.7910287537268373,0.005982443206064644,0.714658072552382
12033,-0.05331776975981461,0.703853314199394,6.611367469293655e-4,0.64987440769265
12035,-0.03289711431766492,0.661782987343765,0.019855690920710618,0.6090301821053894
12037,0.0505839549927706,0.5079803703785335,0.05670913974738397,0.5018551856239201
12039,0.02917896909972442,0.7978201457793062,0.05449027753442658,0.772508837344604
12041,-0.04318302194465555,0.4641053559417957,0.023708996536394925,0.3972133374607452
12043,-0.037764439912624424,0.5554972025946862,0.018755921494658823,0.4989768411874029
12045,0.019707753226987836,0.4753904732844793,0.032748841590659813,0.4623493849208073
12047,-0.024520667871826603,0.6073902403120082,-0.009314258871936178,0.5921838313121177
12049,-0.010208371774286278,0.5326273815734129,0.04934682892482378,0.4730721808743029
12051,0.011884559811552214,0.6078154057550113,0.05624071877096313,0.5634592467956003
12053,-0.01764650297548698,0.6072397939775133,0.036211800753463974,0.5533814902485623
12055,-0.09005559861070278,0.6618238990785584,0.009677043366639302,0.5620912571012163
12057,-0.036194899675887175,0.7674887902002099,0.035233993083456296,0.6960598974408664
12059,-0.12577973713001395,0.44612495114061845,-0.05357028266266549,0.37391549667327
12061,-0.0409996306498844,0.6665313639912873,-0.01613867784741819,0.6416704111888211
12063,-0.025434298192251167,0.5768281833323569,0.016618795336688457,0.5347750898034173
12065,0.05228903003393788,0.6298091176485638,0.08155436050786745,0.6005437871746343
12067,-0.056463604117526295,0.43087904285116074,-0.026268379317750244,0.4006838180513847
12069,-0.04676802067394935,0.6783143757476684,-0.002469821006882442,0.6340161760806015
12071,-0.0434737445439088,0.6785893800920348,0.00550682372160281,0.6296088118265232
12073,-0.023886528101110673,0.8258108132482186,0.007661063834659596,0.7942632213124483
12075,-0.01548882709846244,0.5354150206274094,0.05031556353842609,0.4696106299905209
12077,0.03821451706623264,0.40455540625410763,0.01592116098776047,0.4268487623325798
12079,0.042236630791450534,0.5917265084697371,0.049744239510493754,0.5842188997506939
12081,-0.02077336567860402,0.6681361147467751,0.033931798219002406,0.6134309508491688
12083,-0.04860307417547966,0.6563312497875703,0.029860400030721553,0.577867775581369
12085,-0.06925829354879925,0.6826301176974148,-0.05375871226414071,0.6671305364127562
12086,-0.13966950859155347,0.8724365984598826,-0.08416921926281314,0.8169363091311423
12087,-0.024699397573918837,0.7028852955145204,-0.02982441142012649,0.7080103093607281
12089,-0.03642240977724313,0.55386295706949,-0.00852976316620021,0.5259703104584471
12091,-0.15705344679358313,0.7050496902923867,-0.09951904723696743,0.6475152907357711
12093,-0.011819132911791961,0.5379341077900974,0.04240481462401662,0.48371016025428887
12095,-0.06109037486370449,0.8464643550547343,-0.008975510947351335,0.7943494911383812
12097,-0.021695193729746393,0.7765006621179927,-0.0502468823123059,0.8050523507005523
12099,-0.040621415269213514,0.7918463632712084,-0.027560018167127887,0.7787849661691228
12101,0.005838823717305357,0.6255449191865644,0.05910482648166008,0.5722789164222097
12103,-0.020212475064505808,0.7281112998521304,0.025547740600412937,0.6823510841872116
12105,-0.010474269038236124,0.6639826321641413,0.026429934420841364,0.6270784287050638
12107,-0.054594118339118806,0.5950420885039627,0.014110766542793035,0.5263372036220508
