FIPS,PRES_DEM_RATIO
12095,0.6168122887611
12097,0.5697312951088
12099,0.5643389225006
12101,0.3986454308033
12103,0.5011207461357
12105,0.4270731806755
12107,0.2920840084553
12109,0.3652829527855
12111,0.4921213388443
12113,0.2629789412022
12115,0.4473703801632
12117,0.5141347646713
12119,0.3185707032681
12121,0.2146446555853
12123,0.2287562191486
12125,0.1702230870724
12127,0.4289642572403
12129,0.2936076819897
12131,0.2388356178999
12133,0.1920150518417
13001,0.214208304882
13003,0.2639999985695
13005,0.13461124897
13007,0.4209167063236
13009,0.5065676569939
13011,0.1067950055003
13013,0.280564725399
13015,0.2429771274328
13017,0.3678868114948
13019,0.1650624275208
13021,0.6205016374588
13023,0.2324880361557
13025,0.090897269547
13027,0.3957446813583
13029,0.3211647570133
13031,0.3794593214989
13033,0.4909982085228
13035,0.2803082168102
13037,0.577187359333
13039,0.3431389331818
13043,0.2882780432701
13045,0.3023048043251
13047,0.2159568816423
13049,0.2439186275005
13051,0.5951281785965
13053,0.4311570823193
13055,0.1869328469038
13057,0.30055975914
13059,0.7139065861702
13061,0.5536089539528
13063,0.8579105138779
13065,0.2619214653969
13067,0.5727940797806
13069,0.2989594936371
13071,0.2622776329517
13073,0.3689131736755
13075,0.2958758473396
13077,0.3197686076164
13079,0.2672513723373
13081,0.3745139837265
13083,0.1721031814814
13085,0.1565096974373
13087,0.4142832458019
13089,0.8407719731331
13091,0.2709009349346
13093,0.46953317523
13095,0.7015786170959
13097,0.6271461844444
13099,0.4723783731461
13101,0.1173576936126
13103,0.2484072297812
13105,0.3161998987198
13107,0.3056703805923
13109,0.3143399953842
13111,0.1744233369827
13113,0.4655927419662
13115,0.2919452488422
13117,0.3314588665962
13119,0.1494091153145
13121,0.7352541685104
13123,0.1792066544294
13125,0.0994865223765
13127,0.3826726078987
13129,0.1842868626118
13131,0.3397165238857
13133,0.3664395809174
13135,0.5923647880554
13137,0.1763861328363
13139,0.2806134521961
13141,0.7203185558319
13143,0.1268852204084
13145,0.2759405374527
13147,0.2501386702061
13149,0.1543071120977
13151,0.6032783389091
13153,0.4369492828846
13155,0.2433606982231
13157,0.2057675272226
13159,0.2322299927473
13161,0.1796260774136
13163,0.5344827771187
13165,0.3694193065166
13167,0.3000982403755
13169,0.3290917575359
13171,0.2923420965672
13173,0.2888321876526
13175,0.3577505946159
13177,0.2751584649086
13179,0.6220439076424
13181,0.3110099732876
13183,0.3655817210674
13185,0.4391590952873
13187,0.2044607251883
13189,0.4032117724419
13191,0.3940857052803
13193,0.615732729435
13195,0.2314582318068
13197,0.3655883967876
13199,0.3965405523777
13201,0.2660745978355
13205,0.4473684132099
13207,0.2838642895222
13209,0.248540237546
13211,0.2895986139774
13213,0.1510003209114
13215,0.6223956346512
13217,0.555205643177
13219,0.3296845257282
13221,0.3034001886845
13223,0.3526576459408
13225,0.4765738248825
13227,0.1663211584091
13229,0.1222358047962
13231,0.1415538042784
13233,0.2120948582888
13235,0.3025857806206
13237,0.2937217950821
13239,0.4514078199863
13241,0.2097695022821
13243,0.5457217693329
13245,0.6882486343384
13247,0.7059833407402
13249,0.2042440325022
13251,0.40459176898
13253,0.3244501948357
13255,0.3948929309845
13257,0.2029269188643
13259,0.5960665941238
13261,0.5243153572083
13263,0.6029663681984
13265,0.6091205477715
13267,0.2540054321289
13269,0.3645203709602
13271,0.3448515832424
13273,0.5424657464027
13275,0.4019942879677
13277,0.3304358720779
13279,0.2718527317047
13281,0.1953617334366
13283,0.3118244409561
13285,0.3895561993122
13287,0.375099748373
13289,0.4630720317364
13291,0.1812710314989
13293,0.3279725313187
13295,0.1993228048086
13297,0.2510094344616
13299,0.2991617023945
13301,0.5574952363968
13303,0.5035665035248
13305,0.2120088338852
13307,0.4607065618038
13309,0.30325704813
13311,0.1647645682096
13313,0.2938908040524
13315,0.264012247324
13317,0.4334738254547
13319,0.4378560781479
13321,0.2596206068993
15001,0.6858854293823
15003,0.6367790102959
15005,NA
15007,0.6469655632973
15009,0.6813238859177
16001,0.4797801375389
16003,0.2334123253822
16005,0.3862362802029
16007,0.1072303950787
16009,0.201235845685
16011,0.2123693227768
16013,0.6886726617813
16015,0.2567711770535
16017,0.3114809393883
16019,0.2738047242165
16021,0.1981484442949
16023,0.1352518051863
16025,0.2271341532469
16027,0.2953103482723
16029,0.1291579306126
16031,0.1562266498804
16033,0.1344262361526
16035,0.2025404125452
16037,0.2239970266819
16039,0.2641413509846
16041,0.1010458320379
16043,0.1524595171213
16045,0.1848472356796
16047,0.2123415023088
16049,0.1662938147783
16051,0.1207122057676
16053,0.2481971979141
16055,0.2789705097675
16057,0.5193830132484
16059,0.2231833934784
16061,0.1898803114891
16063,0.2198619246483
16065,0.1643143296242
16067,0.1983365267515
16069,0.3273599743843
16071,0.1038798466325
16073,0.1760517805815
16075,0.1960446387529
16077,0.29017108678819997
16079,0.286512106657
16081,0.537240922451
16083,0.2661244571209
16085,0.4298714399338
16087,0.2052802741528
17001,0.2627766132355
17003,0.4284615516663
17005,0.2891444563866
